video,label,frame,verdict,score
test/real_video/36.mp4,real,38,real,0.8639
test/real_video/36.mp4,real,50,spoof,0.7155
test/real_video/36.mp4,real,63,spoof,0.3547
test/real_video/36.mp4,real,76,spoof,0.4941
test/real_video/36.mp4,real,88,spoof,0.1337
test/real_video/36.mp4,real,101,spoof,0.3369
test/real_video/36.mp4,real,114,spoof,0.5597
test/real_video/36.mp4,real,126,spoof,0.7412
test/real_video/36.mp4,real,139,spoof,0.2876
test/real_video/36.mp4,real,152,spoof,0.4179
test/real_video/36.mp4,real,164,spoof,0.7411
test/real_video/36.mp4,real,177,spoof,0.5435
test/real_video/36.mp4,real,190,spoof,0.6461
test/real_video/36.mp4,real,202,real,0.958
test/real_video/36.mp4,real,215,spoof,0.3943
test/real_video/36.mp4,real,228,spoof,0.294
test/real_video/36.mp4,real,241,spoof,0.3329
test/real_video/37.mp4,real,0,real,0.8989
test/real_video/37.mp4,real,18,real,0.9201
test/real_video/37.mp4,real,36,real,0.9999
test/real_video/37.mp4,real,55,real,0.9999
test/real_video/37.mp4,real,73,real,0.9999
test/real_video/37.mp4,real,91,spoof,0.8414
test/real_video/37.mp4,real,110,spoof,0.8251
test/real_video/37.mp4,real,128,spoof,0.6506
test/real_video/37.mp4,real,146,real,0.9956
test/real_video/37.mp4,real,165,real,0.9762
test/real_video/37.mp4,real,183,real,0.9947
test/real_video/37.mp4,real,202,real,0.9958
test/real_video/37.mp4,real,220,real,0.9624
test/real_video/37.mp4,real,238,real,0.9902
test/real_video/37.mp4,real,257,real,0.9955
test/real_video/37.mp4,real,275,real,0.9944
test/real_video/37.mp4,real,293,real,0.9904
test/real_video/37.mp4,real,312,real,0.9837
test/real_video/37.mp4,real,330,real,0.9604
test/real_video/37.mp4,real,349,real,0.974
test/real_video/38.mp4,real,0,real,0.9915
test/real_video/38.mp4,real,11,real,0.9953
test/real_video/38.mp4,real,22,real,0.9905
test/real_video/38.mp4,real,33,real,0.9971
test/real_video/38.mp4,real,44,real,0.9968
test/real_video/38.mp4,real,56,real,0.9989
test/real_video/38.mp4,real,67,real,0.9988
test/real_video/38.mp4,real,78,real,0.9726
test/real_video/38.mp4,real,89,real,0.9985
test/real_video/38.mp4,real,100,real,0.9931
test/real_video/38.mp4,real,112,real,0.9994
test/real_video/38.mp4,real,123,real,0.9982
test/real_video/38.mp4,real,134,real,0.9983
test/real_video/38.mp4,real,145,real,0.9994
test/real_video/38.mp4,real,156,real,0.9982
test/real_video/38.mp4,real,168,real,0.9985
test/real_video/38.mp4,real,179,real,0.9966
test/real_video/38.mp4,real,190,real,0.9988
test/real_video/38.mp4,real,201,real,0.9996
test/real_video/38.mp4,real,213,real,0.9974
test/real_video/39.mp4,real,0,real,0.9035
test/real_video/39.mp4,real,13,spoof,0.8051
test/real_video/39.mp4,real,26,real,0.903
test/real_video/39.mp4,real,39,spoof,0.7757
test/real_video/39.mp4,real,52,real,0.8653
test/real_video/39.mp4,real,65,spoof,0.7394
test/real_video/39.mp4,real,78,real,0.9862
test/real_video/39.mp4,real,92,real,0.9904
test/real_video/39.mp4,real,105,real,0.8756
test/real_video/39.mp4,real,118,real,0.9217
test/real_video/39.mp4,real,131,real,0.9914
test/real_video/39.mp4,real,144,real,0.9966
test/real_video/39.mp4,real,157,real,0.9668
test/real_video/39.mp4,real,171,real,0.9671
test/real_video/39.mp4,real,184,real,0.9887
test/real_video/39.mp4,real,197,real,0.9951
test/real_video/39.mp4,real,210,real,0.9856
test/real_video/39.mp4,real,223,real,0.9924
test/real_video/39.mp4,real,236,real,0.994
test/real_video/39.mp4,real,250,real,0.986
test/real_video/4.mp4,real,0,spoof,0.7861
test/real_video/4.mp4,real,12,real,0.8982
test/real_video/4.mp4,real,24,real,0.9321
test/real_video/4.mp4,real,36,real,0.8749
test/real_video/4.mp4,real,48,real,0.9921
test/real_video/4.mp4,real,61,real,0.9091
test/real_video/4.mp4,real,73,spoof,0.7153
test/real_video/4.mp4,real,85,real,0.9299
test/real_video/4.mp4,real,97,real,0.9528
test/real_video/4.mp4,real,109,spoof,0.7382
test/real_video/4.mp4,real,122,spoof,0.7913
test/real_video/4.mp4,real,134,real,0.9883
test/real_video/4.mp4,real,146,real,0.9717
test/real_video/4.mp4,real,158,real,0.9834
test/real_video/4.mp4,real,170,spoof,0.7793
test/real_video/4.mp4,real,183,real,0.9086
test/real_video/4.mp4,real,195,spoof,0.8408
test/real_video/4.mp4,real,207,spoof,0.7419
test/real_video/4.mp4,real,219,real,0.9807
test/real_video/4.mp4,real,232,spoof,0.837
test/real_video/40.mp4,real,0,real,0.9999
test/real_video/40.mp4,real,9,real,0.9996
test/real_video/40.mp4,real,19,real,0.9997
test/real_video/40.mp4,real,29,real,0.9993
test/real_video/40.mp4,real,39,real,1.0
test/real_video/40.mp4,real,49,real,0.9998
test/real_video/40.mp4,real,59,real,0.9998
test/real_video/40.mp4,real,69,real,0.9999
test/real_video/40.mp4,real,79,real,0.9993
test/real_video/40.mp4,real,89,real,0.9999
test/real_video/40.mp4,real,99,real,0.9999
test/real_video/40.mp4,real,109,real,1.0
test/real_video/40.mp4,real,119,real,0.9991
test/real_video/40.mp4,real,129,real,0.9999
test/real_video/40.mp4,real,139,real,1.0
test/real_video/40.mp4,real,149,real,0.9999
test/real_video/40.mp4,real,159,real,1.0
test/real_video/40.mp4,real,169,real,0.9996
test/real_video/40.mp4,real,179,real,0.9999
test/real_video/40.mp4,real,189,real,0.9998
test/real_video/41.mp4,real,0,real,0.9995
test/real_video/41.mp4,real,11,real,0.9993
test/real_video/41.mp4,real,23,real,0.9985
test/real_video/41.mp4,real,35,real,0.9961
test/real_video/41.mp4,real,47,real,0.9875
test/real_video/41.mp4,real,59,real,0.9975
test/real_video/41.mp4,real,71,real,0.9988
test/real_video/41.mp4,real,83,real,0.9951
test/real_video/41.mp4,real,95,real,0.9979
test/real_video/41.mp4,real,107,real,0.9957
test/real_video/41.mp4,real,119,real,0.9654
test/real_video/41.mp4,real,131,real,0.9903
test/real_video/41.mp4,real,143,real,0.9994
test/real_video/41.mp4,real,155,real,0.9995
test/real_video/41.mp4,real,167,real,0.9988
test/real_video/41.mp4,real,179,real,0.999
test/real_video/41.mp4,real,191,real,0.9995
test/real_video/41.mp4,real,203,real,0.9997
test/real_video/41.mp4,real,215,real,0.9993
test/real_video/41.mp4,real,227,real,0.999
test/real_video/42.mp4,real,0,real,1.0
test/real_video/42.mp4,real,13,real,1.0
test/real_video/42.mp4,real,27,real,0.9996
test/real_video/42.mp4,real,40,real,0.9995
test/real_video/42.mp4,real,54,real,0.9994
test/real_video/42.mp4,real,67,real,1.0
test/real_video/42.mp4,real,81,real,0.9998
test/real_video/42.mp4,real,95,real,0.9999
test/real_video/42.mp4,real,108,real,0.9999
test/real_video/42.mp4,real,122,real,1.0
test/real_video/42.mp4,real,135,real,1.0
test/real_video/42.mp4,real,149,real,0.9996
test/real_video/42.mp4,real,162,real,1.0
test/real_video/42.mp4,real,176,real,1.0
test/real_video/42.mp4,real,190,real,1.0
test/real_video/42.mp4,real,203,real,1.0
test/real_video/42.mp4,real,217,real,1.0
test/real_video/42.mp4,real,230,real,1.0
test/real_video/42.mp4,real,244,real,1.0
test/real_video/42.mp4,real,258,real,1.0
test/real_video/43.mp4,real,0,spoof,0.5377
test/real_video/43.mp4,real,8,spoof,0.7594
test/real_video/43.mp4,real,17,spoof,0.8165
test/real_video/43.mp4,real,26,real,0.9125
test/real_video/43.mp4,real,34,real,0.965
test/real_video/43.mp4,real,43,real,0.9797
test/real_video/43.mp4,real,52,spoof,0.5783
test/real_video/43.mp4,real,61,spoof,0.6886
test/real_video/43.mp4,real,69,spoof,0.6003
test/real_video/43.mp4,real,78,spoof,0.7113
test/real_video/43.mp4,real,87,spoof,0.821
test/real_video/43.mp4,real,96,spoof,0.3864
test/real_video/43.mp4,real,104,spoof,0.6639
test/real_video/43.mp4,real,113,spoof,0.7265
test/real_video/43.mp4,real,122,spoof,0.8044
test/real_video/43.mp4,real,131,real,0.9608
test/real_video/43.mp4,real,139,spoof,0.7154
test/real_video/43.mp4,real,148,spoof,0.7662
test/real_video/43.mp4,real,157,real,0.8889
test/real_video/43.mp4,real,166,real,0.9585
test/real_video/44.mp4,real,0,real,0.9022
test/real_video/44.mp4,real,13,real,0.9414
test/real_video/44.mp4,real,26,real,0.9927
test/real_video/44.mp4,real,40,real,0.9759
test/real_video/44.mp4,real,53,real,0.9952
test/real_video/44.mp4,real,67,real,0.9847
test/real_video/44.mp4,real,80,real,0.9733
test/real_video/44.mp4,real,93,real,0.9814
test/real_video/44.mp4,real,107,real,0.9846
test/real_video/44.mp4,real,120,real,0.9755
test/real_video/44.mp4,real,134,real,0.9948
test/real_video/44.mp4,real,147,real,0.999
test/real_video/44.mp4,real,161,real,0.9965
test/real_video/44.mp4,real,174,real,0.9974
test/real_video/44.mp4,real,187,real,0.9941
test/real_video/44.mp4,real,201,real,0.9513
test/real_video/44.mp4,real,214,real,0.998
test/real_video/44.mp4,real,228,real,0.9995
test/real_video/44.mp4,real,241,real,0.999
test/real_video/44.mp4,real,255,real,0.8536
test/real_video/45.mp4,real,0,real,0.997
test/real_video/45.mp4,real,10,real,0.995
test/real_video/45.mp4,real,20,real,0.9701
test/real_video/45.mp4,real,30,real,0.9644
test/real_video/45.mp4,real,40,real,0.991
test/real_video/45.mp4,real,50,real,0.9904
test/real_video/45.mp4,real,60,real,0.9864
test/real_video/45.mp4,real,70,real,0.9919
test/real_video/45.mp4,real,80,real,0.9788
test/real_video/45.mp4,real,90,real,0.9823
test/real_video/45.mp4,real,100,real,0.9938
test/real_video/45.mp4,real,110,real,0.988
test/real_video/45.mp4,real,120,real,0.9985
test/real_video/45.mp4,real,130,real,0.9978
test/real_video/45.mp4,real,140,real,0.9883
test/real_video/45.mp4,real,150,real,0.9997
test/real_video/45.mp4,real,160,real,0.9941
test/real_video/45.mp4,real,170,real,0.9952
test/real_video/45.mp4,real,180,real,0.8607
test/real_video/45.mp4,real,191,spoof,0.7951
test/real_video/46.mp4,real,0,real,0.9979
test/real_video/46.mp4,real,22,real,0.998
test/real_video/46.mp4,real,45,real,0.9942
test/real_video/46.mp4,real,68,real,0.9991
test/real_video/46.mp4,real,91,real,0.992
test/real_video/46.mp4,real,114,real,0.9952
test/real_video/46.mp4,real,137,real,0.987
test/real_video/46.mp4,real,160,real,0.9996
test/real_video/46.mp4,real,183,real,0.9985
test/real_video/46.mp4,real,206,real,0.8999
test/real_video/46.mp4,real,228,real,0.8859
test/real_video/46.mp4,real,251,real,0.9125
test/real_video/46.mp4,real,274,real,0.8606
test/real_video/46.mp4,real,297,real,0.9951
test/real_video/46.mp4,real,320,real,0.9991
test/real_video/46.mp4,real,343,real,0.9993
test/real_video/46.mp4,real,366,real,0.9908
test/real_video/46.mp4,real,389,real,0.9983
test/real_video/46.mp4,real,412,real,0.9989
test/real_video/47.mp4,real,0,real,0.9873
test/real_video/47.mp4,real,23,real,0.9392
test/real_video/47.mp4,real,46,real,0.9604
test/real_video/47.mp4,real,69,real,0.9908
test/real_video/47.mp4,real,92,real,0.9989
test/real_video/47.mp4,real,115,real,0.999
test/real_video/47.mp4,real,138,real,0.9984
test/real_video/47.mp4,real,161,real,0.9918
test/real_video/47.mp4,real,184,real,0.999
test/real_video/47.mp4,real,207,real,0.9993
test/real_video/47.mp4,real,231,real,0.9999
test/real_video/47.mp4,real,254,real,0.9939
test/real_video/47.mp4,real,277,real,0.9994
test/real_video/47.mp4,real,300,real,0.9996
test/real_video/47.mp4,real,323,real,0.9999
test/real_video/47.mp4,real,346,real,0.9971
test/real_video/47.mp4,real,369,real,0.9972
test/real_video/47.mp4,real,392,real,0.9984
test/real_video/47.mp4,real,415,real,0.9986
test/real_video/47.mp4,real,439,real,0.9912
test/real_video/48.mp4,real,0,real,0.9997
test/real_video/48.mp4,real,12,real,0.9999
test/real_video/48.mp4,real,24,real,0.9999
test/real_video/48.mp4,real,37,real,1.0
test/real_video/48.mp4,real,49,real,1.0
test/real_video/48.mp4,real,61,real,0.9999
test/real_video/48.mp4,real,74,real,0.9997
test/real_video/48.mp4,real,86,real,1.0
test/real_video/48.mp4,real,98,real,0.9995
test/real_video/48.mp4,real,111,real,1.0
test/real_video/48.mp4,real,123,real,1.0
test/real_video/48.mp4,real,136,real,0.9999
test/real_video/48.mp4,real,148,real,0.9992
test/real_video/48.mp4,real,160,real,1.0
test/real_video/48.mp4,real,173,real,0.9981
test/real_video/48.mp4,real,185,real,0.9999
test/real_video/48.mp4,real,197,real,1.0
test/real_video/48.mp4,real,210,real,0.9999
test/real_video/48.mp4,real,222,real,0.9999
test/real_video/48.mp4,real,235,real,0.9999
test/real_video/49.mp4,real,0,real,0.9995
test/real_video/49.mp4,real,30,real,0.999
test/real_video/49.mp4,real,60,real,0.9989
test/real_video/49.mp4,real,90,real,0.9997
test/real_video/49.mp4,real,121,real,0.996
test/real_video/49.mp4,real,151,real,0.9783
test/real_video/49.mp4,real,181,real,0.9464
test/real_video/49.mp4,real,211,real,0.9998
test/real_video/49.mp4,real,242,real,0.998
test/real_video/49.mp4,real,272,real,0.998
test/real_video/49.mp4,real,302,real,0.9989
test/real_video/49.mp4,real,332,real,0.9975
test/real_video/49.mp4,real,363,real,0.9865
test/real_video/49.mp4,real,393,real,0.9985
test/real_video/49.mp4,real,423,real,0.9978
test/real_video/49.mp4,real,453,real,0.9969
test/real_video/49.mp4,real,484,real,0.9987
test/real_video/49.mp4,real,514,real,0.9959
test/real_video/49.mp4,real,544,real,0.9957
test/real_video/49.mp4,real,575,real,0.9971
test/real_video/5.mp4,real,0,real,1.0
test/real_video/5.mp4,real,14,real,0.9979
test/real_video/5.mp4,real,28,real,0.9865
test/real_video/5.mp4,real,43,real,0.9995
test/real_video/5.mp4,real,57,real,0.9998
test/real_video/5.mp4,real,71,real,0.9998
test/real_video/5.mp4,real,86,real,0.9966
test/real_video/5.mp4,real,100,real,0.9995
test/real_video/5.mp4,real,114,real,0.9998
test/real_video/5.mp4,real,129,real,0.9978
test/real_video/5.mp4,real,143,real,0.999
test/real_video/5.mp4,real,158,no_face,
test/real_video/5.mp4,real,172,real,0.9993
test/real_video/5.mp4,real,186,real,0.996
test/real_video/5.mp4,real,201,real,0.9993
test/real_video/5.mp4,real,215,real,0.9707
test/real_video/5.mp4,real,229,real,0.9445
test/real_video/5.mp4,real,244,real,0.9923
test/real_video/5.mp4,real,258,real,0.9965
test/real_video/5.mp4,real,273,real,0.9979
test/real_video/50.mp4,real,0,spoof,0.7247
test/real_video/50.mp4,real,14,real,0.9948
test/real_video/50.mp4,real,29,real,0.8738
test/real_video/50.mp4,real,44,real,0.8822
test/real_video/50.mp4,real,59,real,0.8813
test/real_video/50.mp4,real,74,spoof,0.7571
test/real_video/50.mp4,real,89,spoof,0.6776
test/real_video/50.mp4,real,104,spoof,0.5694
test/real_video/50.mp4,real,119,real,0.9961
test/real_video/50.mp4,real,134,real,0.998
test/real_video/50.mp4,real,149,real,0.9992
test/real_video/50.mp4,real,164,real,0.9883
test/real_video/50.mp4,real,179,real,0.9767
test/real_video/50.mp4,real,194,real,0.9752
test/real_video/50.mp4,real,209,real,0.9723
test/real_video/50.mp4,real,224,real,0.9964
test/real_video/50.mp4,real,239,real,0.9991
test/real_video/50.mp4,real,254,spoof,0.5173
test/real_video/50.mp4,real,269,real,0.8829
test/real_video/50.mp4,real,284,spoof,0.8282
test/real_video/51.mp4,real,0,real,0.9264
test/real_video/51.mp4,real,11,real,0.9916
test/real_video/51.mp4,real,23,real,0.9668
test/real_video/51.mp4,real,35,real,0.9985
test/real_video/51.mp4,real,47,real,0.9998
test/real_video/51.mp4,real,59,real,0.999
test/real_video/51.mp4,real,71,real,0.9529
test/real_video/51.mp4,real,82,spoof,0.7752
test/real_video/51.mp4,real,94,spoof,0.66
test/real_video/51.mp4,real,106,spoof,0.6062
test/real_video/51.mp4,real,118,spoof,0.7836
test/real_video/51.mp4,real,130,spoof,0.593
test/real_video/51.mp4,real,142,real,0.9631
test/real_video/51.mp4,real,153,real,0.9219
test/real_video/51.mp4,real,165,real,0.9172
test/real_video/51.mp4,real,177,real,0.9367
test/real_video/51.mp4,real,189,real,0.9506
test/real_video/51.mp4,real,201,spoof,0.6147
test/real_video/51.mp4,real,213,spoof,0.612
test/real_video/51.mp4,real,225,spoof,0.7352
test/real_video/52.mp4,real,0,real,0.9999
test/real_video/52.mp4,real,24,real,0.9999
test/real_video/52.mp4,real,48,real,0.9998
test/real_video/52.mp4,real,72,real,0.9996
test/real_video/52.mp4,real,96,real,0.9998
test/real_video/52.mp4,real,120,real,0.9999
test/real_video/52.mp4,real,144,real,0.9999
test/real_video/52.mp4,real,169,real,1.0
test/real_video/52.mp4,real,193,real,1.0
test/real_video/52.mp4,real,217,real,1.0
test/real_video/52.mp4,real,241,real,1.0
test/real_video/52.mp4,real,265,real,1.0
test/real_video/52.mp4,real,289,real,0.9999
test/real_video/52.mp4,real,314,real,1.0
test/real_video/52.mp4,real,338,real,0.9999
test/real_video/52.mp4,real,362,real,1.0
test/real_video/52.mp4,real,386,real,0.9985
test/real_video/52.mp4,real,410,real,1.0
test/real_video/52.mp4,real,434,real,1.0
test/real_video/52.mp4,real,459,real,1.0
test/real_video/53.mp4,real,0,real,0.9929
test/real_video/53.mp4,real,15,real,0.9897
test/real_video/53.mp4,real,30,real,0.9934
test/real_video/53.mp4,real,45,real,0.9926
test/real_video/53.mp4,real,61,real,0.9929
test/real_video/53.mp4,real,76,real,0.9991
test/real_video/53.mp4,real,91,real,0.9893
test/real_video/53.mp4,real,106,real,0.989
test/real_video/53.mp4,real,122,spoof,0.478
test/real_video/53.mp4,real,137,spoof,0.629
test/real_video/53.mp4,real,152,real,0.9902
test/real_video/53.mp4,real,167,real,0.9615
test/real_video/53.mp4,real,183,real,0.9981
test/real_video/53.mp4,real,198,real,0.9986
test/real_video/53.mp4,real,213,real,0.9735
test/real_video/53.mp4,real,228,real,0.9703
test/real_video/53.mp4,real,244,real,0.988
test/real_video/53.mp4,real,259,real,0.9918
test/real_video/53.mp4,real,274,real,0.9893
test/real_video/53.mp4,real,290,real,0.9906
test/real_video/54.mp4,real,0,real,0.996
test/real_video/54.mp4,real,11,real,0.9999
test/real_video/54.mp4,real,23,real,0.9991
test/real_video/54.mp4,real,34,real,0.9637
test/real_video/54.mp4,real,46,real,0.9579
test/real_video/54.mp4,real,57,real,0.9844
test/real_video/54.mp4,real,69,real,0.9979
test/real_video/54.mp4,real,80,real,0.9947
test/real_video/54.mp4,real,92,real,0.9985
test/real_video/54.mp4,real,103,real,0.9992
test/real_video/54.mp4,real,115,real,0.9783
test/real_video/54.mp4,real,126,real,0.9984
test/real_video/54.mp4,real,138,real,0.9996
test/real_video/54.mp4,real,149,real,0.9997
test/real_video/54.mp4,real,161,real,0.9999
test/real_video/54.mp4,real,172,real,0.997
test/real_video/54.mp4,real,184,real,0.9956
test/real_video/54.mp4,real,195,real,0.9997
test/real_video/54.mp4,real,207,real,0.9998
test/real_video/54.mp4,real,219,real,0.9972
test/real_video/6.mp4,real,0,real,0.987
test/real_video/6.mp4,real,10,real,0.9878
test/real_video/6.mp4,real,20,real,0.9903
test/real_video/6.mp4,real,30,real,0.9866
test/real_video/6.mp4,real,40,real,0.9996
test/real_video/6.mp4,real,50,real,0.9987
test/real_video/6.mp4,real,60,real,0.97
test/real_video/6.mp4,real,70,real,0.8854
test/real_video/6.mp4,real,80,no_face,
test/real_video/6.mp4,real,90,real,0.9977
test/real_video/6.mp4,real,100,real,0.9992
test/real_video/6.mp4,real,110,real,0.998
test/real_video/6.mp4,real,120,real,0.9943
test/real_video/6.mp4,real,130,real,0.993
test/real_video/6.mp4,real,140,real,0.9912
test/real_video/6.mp4,real,150,real,0.9952
test/real_video/6.mp4,real,160,real,0.9834
test/real_video/6.mp4,real,170,real,0.9752
test/real_video/6.mp4,real,180,real,0.9942
test/real_video/6.mp4,real,191,real,0.9933
test/real_video/7.mp4,real,0,real,0.9998
test/real_video/7.mp4,real,13,real,0.9996
test/real_video/7.mp4,real,27,real,1.0
test/real_video/7.mp4,real,41,real,0.9993
test/real_video/7.mp4,real,55,real,0.9999
test/real_video/7.mp4,real,69,real,1.0
test/real_video/7.mp4,real,83,real,0.9999
test/real_video/7.mp4,real,97,real,0.9998
test/real_video/7.mp4,real,111,real,0.9998
test/real_video/7.mp4,real,125,real,0.9969
test/real_video/7.mp4,real,139,real,0.9997
test/real_video/7.mp4,real,153,real,0.9999
test/real_video/7.mp4,real,167,real,1.0
test/real_video/7.mp4,real,181,real,0.9999
test/real_video/7.mp4,real,195,real,0.9849
test/real_video/7.mp4,real,209,real,0.9937
test/real_video/7.mp4,real,223,real,0.9993
test/real_video/7.mp4,real,237,real,0.9988
test/real_video/7.mp4,real,251,real,1.0
test/real_video/8.mp4,real,0,real,0.9955
test/real_video/8.mp4,real,14,real,0.993
test/real_video/8.mp4,real,29,real,0.9936
test/real_video/8.mp4,real,43,real,0.9917
test/real_video/8.mp4,real,58,real,0.9843
test/real_video/8.mp4,real,72,real,0.9903
test/real_video/8.mp4,real,87,real,0.9997
test/real_video/8.mp4,real,101,real,0.9928
test/real_video/8.mp4,real,116,real,0.9999
test/real_video/8.mp4,real,130,real,0.975
test/real_video/8.mp4,real,145,real,0.986
test/real_video/8.mp4,real,159,spoof,0.6443
test/real_video/8.mp4,real,174,real,0.8507
test/real_video/8.mp4,real,188,real,0.9927
test/real_video/8.mp4,real,203,real,0.9725
test/real_video/8.mp4,real,217,real,0.9847
test/real_video/8.mp4,real,232,real,0.9955
test/real_video/8.mp4,real,246,real,0.9976
test/real_video/8.mp4,real,261,real,0.9892
test/real_video/8.mp4,real,276,real,0.9861
test/real_video/9.mp4,real,0,real,1.0
test/real_video/9.mp4,real,14,real,0.9997
test/real_video/9.mp4,real,29,real,0.9993
test/real_video/9.mp4,real,43,real,0.9998
test/real_video/9.mp4,real,58,real,0.9993
test/real_video/9.mp4,real,73,real,1.0
test/real_video/9.mp4,real,87,real,0.9998
test/real_video/9.mp4,real,102,real,0.9996
test/real_video/9.mp4,real,117,real,0.9998
test/real_video/9.mp4,real,131,real,0.9997
test/real_video/9.mp4,real,146,real,0.9998
test/real_video/9.mp4,real,160,real,0.9999
test/real_video/9.mp4,real,175,real,0.9997
test/real_video/9.mp4,real,190,real,1.0
test/real_video/9.mp4,real,204,real,0.9998
test/real_video/9.mp4,real,219,real,0.9997
test/real_video/9.mp4,real,234,real,0.9993
test/real_video/9.mp4,real,248,real,1.0
test/real_video/9.mp4,real,263,real,1.0
test/real_video/9.mp4,real,278,real,0.9999
test/attack/0.mp4,attack,0,spoof,0.0247
test/attack/0.mp4,attack,27,spoof,0.0
test/attack/0.mp4,attack,54,spoof,0.0
test/attack/0.mp4,attack,81,spoof,0.0
test/attack/0.mp4,attack,108,spoof,0.0
test/attack/0.mp4,attack,135,spoof,0.0003
test/attack/0.mp4,attack,162,spoof,0.0057
test/attack/0.mp4,attack,190,spoof,0.022
test/attack/0.mp4,attack,217,spoof,0.2235
test/attack/0.mp4,attack,244,spoof,0.0932
test/attack/0.mp4,attack,271,spoof,0.0206
test/attack/0.mp4,attack,298,spoof,0.0768
test/attack/0.mp4,attack,325,spoof,0.0216
test/attack/0.mp4,attack,353,spoof,0.0008
test/attack/0.mp4,attack,380,spoof,0.0031
test/attack/0.mp4,attack,407,spoof,0.003
test/attack/0.mp4,attack,434,spoof,0.0008
test/attack/0.mp4,attack,461,spoof,0.0007
test/attack/0.mp4,attack,488,spoof,0.002
test/attack/0.mp4,attack,516,spoof,0.0102
test/attack/1.mp4,attack,0,spoof,0.0
test/attack/1.mp4,attack,17,spoof,0.0001
test/attack/1.mp4,attack,34,spoof,0.0
test/attack/1.mp4,attack,51,spoof,0.0014
test/attack/1.mp4,attack,68,spoof,0.0104
test/attack/1.mp4,attack,86,spoof,0.4372
test/attack/1.mp4,attack,103,spoof,0.6075
test/attack/1.mp4,attack,120,spoof,0.4663
test/attack/1.mp4,attack,137,spoof,0.6148
test/attack/1.mp4,attack,154,spoof,0.443
test/attack/1.mp4,attack,172,real,0.9918
test/attack/1.mp4,attack,189,real,0.9943
test/attack/1.mp4,attack,206,spoof,0.5386
test/attack/1.mp4,attack,223,no_face,
test/attack/1.mp4,attack,240,spoof,0.4993
test/attack/1.mp4,attack,258,spoof,0.748
test/attack/1.mp4,attack,275,real,0.9578
test/attack/1.mp4,attack,292,real,0.9145
test/attack/1.mp4,attack,309,spoof,0.8046
test/attack/1.mp4,attack,327,real,0.9155
test/attack/10.mp4,attack,0,spoof,0.0
test/attack/10.mp4,attack,24,spoof,0.0
test/attack/10.mp4,attack,48,spoof,0.0
test/attack/10.mp4,attack,72,spoof,0.0
test/attack/10.mp4,attack,96,spoof,0.0
test/attack/10.mp4,attack,120,spoof,0.0
test/attack/10.mp4,attack,144,spoof,0.0004
test/attack/10.mp4,attack,168,spoof,0.0001
test/attack/10.mp4,attack,192,spoof,0.0004
test/attack/10.mp4,attack,216,spoof,0.0164
test/attack/10.mp4,attack,240,spoof,0.0068
test/attack/10.mp4,attack,264,spoof,0.0361
test/attack/10.mp4,attack,288,spoof,0.0003
test/attack/10.mp4,attack,312,spoof,0.0062
test/attack/10.mp4,attack,336,spoof,0.0364
test/attack/10.mp4,attack,360,spoof,0.0054
test/attack/10.mp4,attack,384,spoof,0.214
test/attack/10.mp4,attack,408,spoof,0.0736
test/attack/10.mp4,attack,432,spoof,0.0006
test/attack/10.mp4,attack,457,spoof,0.2
test/attack/11.mp4,attack,0,spoof,0.1274
test/attack/11.mp4,attack,37,spoof,0.4431
test/attack/11.mp4,attack,75,spoof,0.484
test/attack/11.mp4,attack,112,spoof,0.1728
test/attack/11.mp4,attack,150,spoof,0.1369
test/attack/11.mp4,attack,187,spoof,0.6359
test/attack/11.mp4,attack,225,real,0.8607
test/attack/11.mp4,attack,262,real,0.991
test/attack/11.mp4,attack,300,real,0.9333
test/attack/11.mp4,attack,337,spoof,0.3449
test/attack/11.mp4,attack,375,spoof,0.655
test/attack/11.mp4,attack,412,real,0.9851
test/attack/11.mp4,attack,450,real,0.9743
test/attack/11.mp4,attack,487,real,0.9838
test/attack/11.mp4,attack,525,spoof,0.3361
test/attack/11.mp4,attack,562,spoof,0.8293
test/attack/11.mp4,attack,600,real,0.9848
test/attack/11.mp4,attack,637,real,0.9633
test/attack/11.mp4,attack,675,spoof,0.2795
test/attack/11.mp4,attack,713,spoof,0.031
test/attack/12.mp4,attack,0,spoof,0.0
test/attack/12.mp4,attack,28,spoof,0.0
test/attack/12.mp4,attack,56,spoof,0.0
test/attack/12.mp4,attack,84,spoof,0.0
test/attack/12.mp4,attack,113,spoof,0.0
test/attack/12.mp4,attack,141,spoof,0.0
test/attack/12.mp4,attack,169,spoof,0.0
test/attack/12.mp4,attack,197,spoof,0.0
test/attack/12.mp4,attack,226,spoof,0.0
test/attack/12.mp4,attack,254,spoof,0.0002
test/attack/12.mp4,attack,282,spoof,0.0
test/attack/12.mp4,attack,310,spoof,0.0
test/attack/12.mp4,attack,339,spoof,0.0
test/attack/12.mp4,attack,367,spoof,0.0003
test/attack/12.mp4,attack,395,spoof,0.0003
test/attack/12.mp4,attack,423,spoof,0.0003
test/attack/12.mp4,attack,452,spoof,0.0197
test/attack/12.mp4,attack,480,spoof,0.0
test/attack/12.mp4,attack,508,no_face,
test/attack/12.mp4,attack,537,spoof,0.0089
test/attack/13.mp4,attack,0,spoof,0.0
test/attack/13.mp4,attack,21,spoof,0.0122
test/attack/13.mp4,attack,43,spoof,0.0118
test/attack/13.mp4,attack,65,spoof,0.2338
test/attack/13.mp4,attack,86,spoof,0.1355
